Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2013-11-14,83.4,83.4,83.4,83.4,0.25,,,9100.0,,,8.0
2013-11-13,83.15,83.15,83.15,83.15,-0.1,,,9110.0,,5.0,10.0
2013-11-12,83.25,83.25,83.25,83.25,-0.85,,,9110.0,,,5.0
2013-11-11,84.1,84.1,84.1,84.1,0.05,,,9110.0,,,55.0
2013-11-08,84.05,84.05,84.05,84.05,-0.3,,,9085.0,,,25.0
2013-11-07,84.35,84.35,84.35,84.35,0.35,,,9085.0,,,5.0
2013-11-06,83.9,84.0,83.9,84.0,0.75,,1.0,9085.0,,15.0,20.0
2013-11-05,83.25,83.25,83.25,83.25,0.2,,,9070.0,,,20.0
2013-11-04,83.0,83.05,83.0,83.05,-0.05,,10.0,9080.0,,5.0,30.0
2013-11-01,83.1,83.1,83.1,83.1,-0.65,,,9080.0,,41.0,50.0
2013-10-31,83.75,83.75,83.4,83.75,-2.0,,10.0,9085.0,,,10.0
2013-10-30,85.75,85.75,85.75,85.75,-0.5,,,9085.0,,15.0,16.0
2013-10-29,86.1,86.25,86.1,86.25,-0.15,,35.0,9045.0,,15.0,45.0
2013-10-28,86.4,86.4,86.4,86.4,-1.55,,,9045.0,,,30.0
2013-10-25,83.95,83.95,83.95,83.95,0.05,,,8883.0,,,
2013-10-24,83.9,83.9,83.9,83.9,0.15,,,8893.0,,,
2013-10-23,83.75,83.75,83.75,83.75,-0.05,,,8893.0,,,
2013-10-22,83.8,83.8,83.8,83.8,0.0,,,8898.0,,5.0,5.0
2013-10-21,83.8,83.8,83.8,83.8,0.1,,,8903.0,,,5.0
2013-10-18,83.7,83.7,83.7,83.7,0.25,,,8888.0,,,15.0
2013-10-17,83.45,83.45,83.45,83.45,0.65,,,8903.0,,,
2013-10-16,82.8,82.8,82.8,82.8,0.4,,,8903.0,,,25.0
2013-10-15,82.4,82.4,82.4,82.4,-0.1,,,8893.0,,15.0,10.0
2013-10-14,82.5,82.5,82.5,82.5,0.1,,,8903.0,,,
2013-10-11,82.4,82.4,82.4,82.4,-0.4,,,8883.0,,5.0,
2013-10-10,82.8,82.8,82.8,82.8,0.1,,,8883.0,,,
2013-10-09,82.7,82.7,82.7,82.7,-0.1,,,8883.0,,,5.0
2013-10-08,82.8,82.8,82.8,82.8,-0.25,,,8893.0,,,
2013-10-07,83.05,83.05,83.05,83.05,0.15,,,8893.0,,,20.0
2013-10-04,82.9,82.9,82.9,82.9,0.5,,,8848.0,,5.0,43.0
2013-10-03,82.4,82.4,82.4,82.4,-0.15,,,8767.0,,5.0,60.0
2013-10-02,82.55,82.55,82.55,82.55,0.95,,,8752.0,,10.0,130.0
2013-10-01,81.6,81.6,81.6,81.6,-1.0,,,8747.0,,7.0,65.0
2013-09-30,82.6,82.6,82.6,82.6,0.25,,,8738.0,,10.0,15.0
2013-09-27,78.3,78.3,78.3,78.3,-0.15,,,7291.0,,15.0,
2013-09-26,78.45,78.45,78.45,78.45,0.0,,,7291.0,,,
2013-09-25,78.45,78.45,78.45,78.45,0.15,,,7286.0,,10.0,
2013-09-24,78.5,78.5,78.3,78.3,0.0,,5.0,7281.0,,25.0,
2013-09-23,78.3,78.3,78.3,78.3,0.6,,,7281.0,,,
2013-09-20,77.7,77.7,77.7,77.7,-0.3,,,7281.0,,,
2013-09-19,78.0,78.0,78.0,78.0,-0.15,,,7276.0,,5.0,10.0
2013-09-18,78.15,78.15,78.15,78.15,0.45,,,7269.0,,5.0,30.0
2013-09-17,77.7,77.7,77.7,77.7,0.8,,,7259.0,,10.0,
2013-09-16,76.9,76.9,76.9,76.9,-0.1,,,7254.0,,10.0,5.0
2013-09-13,77.0,77.0,77.0,77.0,0.3,,,7254.0,,10.0,
2013-09-12,76.7,76.7,76.7,76.7,0.25,,,7249.0,,5.0,
2013-09-11,76.45,76.45,76.45,76.45,0.2,,,7254.0,,5.0,
2013-09-10,76.25,76.25,76.25,76.25,-0.1,,,7243.0,,10.0,6.0
2013-09-09,76.35,76.35,76.35,76.35,0.25,,,7238.0,,,5.0
2013-09-06,76.1,76.1,76.1,76.1,-0.6,,,7238.0,,10.0,
2013-09-05,76.7,76.7,76.7,76.7,0.3,,,7238.0,,20.0,10.0
2013-09-04,76.4,76.4,76.4,76.4,0.0,,,7238.0,,10.0,
2013-09-03,76.4,76.4,76.4,76.4,-0.05,,,7238.0,,,5.0
2013-09-02,76.45,76.45,76.45,76.45,0.15,,,7233.0,,26.0,15.0
2013-08-30,75.6,75.6,75.6,75.6,0.0,,,7206.0,,,
2013-08-29,75.6,75.6,75.6,75.6,0.2,,,7206.0,,,
2013-08-28,75.4,75.4,75.4,75.4,-0.15,,,7206.0,,,
2013-08-27,75.55,75.55,75.55,75.55,-0.25,,,7221.0,,,
2013-08-26,75.8,75.8,75.8,75.8,0.0,,,7221.0,,,
2013-08-23,75.8,75.8,75.8,75.8,0.15,,,7216.0,,5.0,
2013-08-22,75.65,75.65,75.65,75.65,0.2,,,7216.0,,,
2013-08-21,75.45,75.45,75.45,75.45,0.0,,,7216.0,,5.0,
2013-08-20,75.45,75.45,75.45,75.45,-0.05,,,7216.0,,,
2013-08-19,75.5,75.5,75.5,75.5,-0.05,,,7261.0,,,50.0
2013-08-16,75.55,75.55,75.55,75.55,0.1,,,7266.0,,,33.0
2013-08-15,75.45,75.45,75.45,75.45,-0.05,,,7261.0,,5.0,
2013-08-14,75.5,75.5,75.5,75.5,0.1,,,7261.0,,5.0,
2013-08-13,75.4,75.4,75.4,75.4,0.1,,,7276.0,,,25.0
2013-08-12,75.3,75.3,75.3,75.3,-0.1,,,7271.0,,,5.0
2013-08-09,75.4,75.4,75.4,75.4,0.3,,,7257.0,,11.0,20.0
2013-08-08,75.1,75.1,75.1,75.1,-0.05,,,7267.0,,,10.0
2013-08-07,75.15,75.15,75.15,75.15,0.05,,,7267.0,,,
2013-08-06,75.1,75.1,75.1,75.1,-0.1,,,7277.0,,45.0,40.0
2013-08-05,75.2,75.2,75.2,75.2,-0.35,,,7282.0,,5.0,10.0
2013-08-02,75.55,75.55,75.55,75.55,-0.6,,,7307.0,,25.0,
2013-08-01,76.15,76.15,76.15,76.15,-0.2,,,7318.0,,5.0,
2013-07-31,76.35,76.35,76.35,76.35,-1.2,,,7363.0,,80.0,100.0
2013-07-30,77.55,77.55,77.55,77.55,-0.1,,,7363.0,,15.0,30.0
2013-07-29,77.65,77.65,77.65,77.65,-0.15,,,7428.0,,30.0,64.0
2013-07-26,74.9,74.9,74.9,74.9,-0.1,,,6803.0,,4.0,
2013-07-25,75.0,75.0,75.0,75.0,0.1,,,6803.0,,,
2013-07-24,74.9,74.9,74.9,74.9,0.0,,,6808.0,,,
2013-07-23,74.9,74.9,74.9,74.9,0.5,,,6853.0,,,55.0
2013-07-22,74.4,74.4,74.4,74.4,-0.2,,,6863.0,,,10.0
2013-07-19,74.6,74.6,74.6,74.6,-0.25,,,6863.0,,,
2013-07-18,74.85,74.85,74.85,74.85,-0.2,,,6858.0,,25.0,5.0
2013-07-17,75.05,75.05,75.05,75.05,-0.05,,,6853.0,,,
2013-07-16,75.1,75.1,75.1,75.1,0.2,,,6853.0,,,
2013-07-15,74.9,74.9,74.9,74.9,0.3,,,6853.0,,,5.0
2013-07-11,74.9,74.9,74.9,74.9,0.3,,,6863.0,,,5.0
2013-07-10,74.6,74.6,74.6,74.6,-0.25,,,6863.0,,,
2013-07-09,74.85,74.85,74.85,74.85,0.05,,,6888.0,,,
2013-07-08,74.8,74.8,74.8,74.8,-0.15,,,6868.0,,,
2013-07-05,74.95,74.95,74.95,74.95,1.0,,,6868.0,,,
2013-07-04,73.95,73.95,73.95,73.95,-0.05,,,6888.0,,20.0,
2013-07-03,74.0,74.0,74.0,74.0,0.45,,,6859.0,,16.0,20.0
2013-07-02,73.55,73.55,73.55,73.55,-0.15,,,6864.0,,,10.0
2013-07-01,73.7,73.7,73.7,73.7,-0.45,,,6834.0,,5.0,25.0
2013-06-28,74.55,74.55,74.55,74.55,0.0,,,5451.0,,3.0,
2013-06-27,74.55,74.55,74.55,74.55,0.05,,,5451.0,,,
2013-06-26,74.5,74.5,74.5,74.5,-0.15,,,5451.0,,,
2013-06-25,74.65,74.65,74.65,74.65,0.25,,,5451.0,,,
2013-06-24,74.4,74.4,74.4,74.4,-0.1,,,5441.0,,10.0,
2013-06-21,74.5,74.5,74.5,74.5,-0.15,,,5441.0,,,
2013-06-20,74.65,74.65,74.65,74.65,0.1,,,5441.0,,,
2013-06-19,74.55,74.55,74.55,74.55,0.15,,,5441.0,,,
2013-06-18,74.4,74.4,74.4,74.4,0.25,,,5441.0,,,
2013-06-17,74.15,74.15,74.15,74.15,-0.1,,,5441.0,,,
2013-06-14,74.25,74.25,74.25,74.25,-0.25,,,5441.0,,,5.0
2013-06-13,74.5,74.5,74.5,74.5,-0.75,,,5481.0,,50.0,10.0
2013-06-12,75.25,75.25,75.25,75.25,-0.15,,,5501.0,,80.0,
2013-06-11,75.4,75.4,75.4,75.4,-1.0,,,5481.0,,15.0,20.0
2013-06-10,76.4,76.4,76.4,76.4,-0.75,,,5421.0,,40.0,35.0
2013-06-07,77.15,77.15,77.15,77.15,-0.15,,,5411.0,,5.0,15.0
2013-06-06,77.3,77.3,77.3,77.3,-0.4,,,5396.0,,25.0,10.0
2013-06-05,77.7,77.7,77.7,77.7,0.0,,,5371.0,,10.0,15.0
2013-06-04,77.7,77.7,77.7,77.7,-0.6,,,5309.0,,15.0,60.0
2013-06-03,78.3,78.3,78.3,78.3,-1.3,,,5279.0,,,30.0
2013-05-31,82.05,82.05,82.05,82.05,0.0,,,5206.0,,,
2013-05-30,82.05,82.05,82.05,82.05,-0.05,,,5206.0,,,
2013-05-29,82.1,82.1,82.1,82.1,0.1,,,5206.0,,,
2013-05-28,82.0,82.0,82.0,82.0,-0.1,,,5206.0,,,
2013-05-27,82.1,82.1,82.1,82.1,0.0,,,5206.0,,,
2013-05-24,82.1,82.1,82.1,82.1,0.0,,,5206.0,,,
2013-05-23,82.1,82.1,82.1,82.1,0.05,,,5206.0,,5.0,
2013-05-22,82.05,82.05,82.05,82.05,-0.1,,,5206.0,,,
2013-05-21,82.15,82.15,82.15,82.15,0.15,,,5206.0,,,
2013-05-20,82.0,82.0,82.0,82.0,0.05,,,5206.0,,30.0,
2013-05-17,81.95,81.95,81.95,81.95,-0.35,,,5206.0,,,
2013-05-16,82.3,82.3,82.3,82.3,-0.4,,,5206.0,,,
2013-05-15,82.7,82.7,82.7,82.7,-0.05,,,5206.0,,,
2013-05-14,82.75,82.75,82.75,82.75,0.2,,,5206.0,,,
2013-05-13,82.55,82.55,82.55,82.55,-0.75,,,5196.0,,,30.0
2013-05-10,83.3,83.3,83.3,83.3,-0.5,,,5196.0,,5.0,
2013-05-09,83.8,83.8,83.8,83.8,0.05,,,5331.0,,135.0,
2013-05-08,83.75,83.75,83.75,83.75,0.0,,,5326.0,,11.0,
2013-05-07,83.75,83.75,83.75,83.75,-0.15,,,5356.0,,45.0,5.0
2013-05-06,83.9,83.9,83.9,83.9,0.0,,,5356.0,,,
2013-05-03,83.9,83.9,83.9,83.9,0.6,,,5356.0,,5.0,
2013-05-02,83.3,83.3,83.3,83.3,0.2,,,5351.0,,10.0,20.0
2013-05-01,83.1,83.1,83.1,83.1,-0.85,,,5271.0,,20.0,75.0
2013-04-30,83.95,83.95,83.95,83.95,-0.95,,,5271.0,,45.0,30.0
2013-04-29,84.9,84.9,84.9,84.9,-0.4,,,5206.0,,106.0,50.0
2013-04-26,82.25,82.25,82.25,82.25,-0.25,,,5343.0,,,
2013-04-25,82.5,82.5,82.5,82.5,0.1,,,5343.0,,,
2013-04-24,82.4,82.4,82.4,82.4,-0.25,,,5338.0,,5.0,
2013-04-23,82.65,82.65,82.65,82.65,0.35,,,5339.0,,25.0,
2013-04-22,82.3,82.3,82.3,82.3,0.2,,,5348.0,,,
2013-04-19,82.1,82.1,82.1,82.1,0.45,,,5342.0,,6.0,
2013-04-18,81.65,81.65,81.65,81.65,0.0,,,5142.0,,,
2013-04-17,81.65,81.65,81.65,81.65,-0.6,,,5151.0,,10.0,
2013-04-16,82.25,82.25,82.25,82.25,0.5,,,5161.0,,,
2013-04-15,81.75,81.75,81.75,81.75,-0.45,,,5204.0,,50.0,
2013-04-12,82.2,82.2,82.2,82.2,0.6,,,5239.0,,,
2013-04-11,81.6,81.6,81.6,81.6,0.65,,,5189.0,,50.0,
2013-04-10,80.95,80.95,80.95,80.95,0.4,,,5263.0,,50.0,
2013-04-09,80.55,80.55,80.55,80.55,-0.95,,,5203.0,,90.0,
2013-04-08,81.5,81.5,81.5,81.5,0.0,,,5143.0,,170.0,
2013-04-05,81.5,81.5,81.5,81.5,0.6,,,5093.0,,70.0,
2013-04-04,80.9,80.9,80.9,80.9,0.8,,,5146.0,,125.0,
2013-04-03,80.1,80.1,80.1,80.1,1.85,,,5503.0,,115.0,
2013-04-02,78.25,78.25,78.25,78.25,-0.05,,,5510.0,,27.0,25.0
2013-04-01,78.3,78.3,78.3,78.3,,,,5510.0,,,
2013-03-28,85.4,85.4,85.4,85.4,0.25,,,5018.0,,,
2013-03-27,85.15,85.15,85.15,85.15,-0.25,,,5018.0,,,
2013-03-26,85.4,85.4,85.4,85.4,0.1,,,5018.0,,,
2013-03-25,85.3,85.3,85.3,85.3,-0.2,,,5018.0,,,
2013-03-22,85.5,85.5,85.5,85.5,0.15,,,5018.0,,,
2013-03-21,85.35,85.35,85.35,85.35,-0.2,,,5018.0,,,
2013-03-20,85.55,85.55,85.55,85.55,-0.1,,,5018.0,,,
2013-03-19,85.65,85.65,85.65,85.65,-0.85,,,5018.0,,,
2013-03-18,86.5,86.5,86.5,86.5,-0.4,,,5018.0,,,
2013-03-15,86.9,86.9,86.9,86.9,-0.2,,,5018.0,,,
2013-03-14,87.1,87.1,87.1,87.1,-0.2,,,5018.0,,,
2013-03-13,87.3,87.3,87.3,87.3,-0.6,,,5027.0,,20.0,
2013-03-12,87.9,87.9,87.9,87.9,0.2,,,5040.0,,18.0,
2013-03-11,87.7,87.7,87.7,87.7,-0.05,,,5030.0,,20.0,
2013-03-08,87.75,87.75,87.75,87.75,-0.2,,,5030.0,,2.0,
2013-03-07,87.95,87.95,87.95,87.95,0.35,,,5030.0,,20.0,
2013-03-06,87.6,87.6,87.6,87.6,-0.5,,,5030.0,,30.0,
2013-03-05,88.1,88.1,88.1,88.1,-0.4,,,5050.0,,20.0,
2013-03-04,88.5,88.5,88.5,88.5,-1.45,,,5070.0,,40.0,5.0
2013-03-01,89.95,89.95,89.95,89.95,-0.65,,,5110.0,,92.0,
2013-02-28,90.6,90.6,90.6,90.6,1.35,,,5100.0,,125.0,
2013-02-27,89.25,89.25,89.25,89.25,-0.2,,,5100.0,,50.0,
2013-02-26,89.45,89.45,89.45,89.45,0.1,,,5100.0,,,
2013-02-25,89.35,89.35,89.35,89.35,-0.1,,,5106.0,,45.0,5.0
2013-02-22,87.65,87.65,87.65,87.65,0.05,,,5841.0,,5.0,
2013-02-21,87.6,87.6,87.6,87.6,-0.05,,,5841.0,,,
2013-02-20,87.65,87.65,87.65,87.65,0.05,,,5841.0,,,
2013-02-19,87.6,87.6,87.6,87.6,0.4,,,5841.0,,,
2013-02-18,87.2,87.2,87.2,87.2,-0.1,,,5841.0,,,
2013-02-15,87.3,87.3,87.3,87.3,-0.1,,,5756.0,,250.0,
2013-02-14,87.4,87.4,87.4,87.4,-0.15,,,5746.0,,15.0,
2013-02-13,87.55,87.55,87.55,87.55,-0.05,,,5746.0,,,
2013-02-12,87.6,87.6,87.6,87.6,-0.3,,,5706.0,,50.0,
2013-02-11,87.9,87.9,87.9,87.9,-0.75,,,5618.0,,108.0,
2013-02-08,88.65,88.65,88.65,88.65,1.6,,,5588.0,,35.0,5.0
2013-02-07,87.05,87.05,87.05,87.05,0.35,,,5588.0,,10.0,
2013-02-06,86.7,86.7,86.7,86.7,0.05,,,5578.0,,30.0,
2013-02-05,86.65,86.65,86.65,86.65,0.45,,,5583.0,,30.0,
2013-02-04,86.2,86.2,86.2,86.2,-0.05,,,5583.0,,15.0,
2013-02-01,86.25,86.25,86.25,86.25,0.2,,,5558.0,,50.0,
2013-01-31,86.05,86.05,86.05,86.05,-0.85,,,5530.0,,53.0,
2013-01-30,86.9,86.9,86.9,86.9,-0.25,,,5475.0,,145.0,
2013-01-29,87.15,87.15,87.15,87.15,-0.6,,,5485.0,,30.0,
2013-01-28,87.75,87.75,87.75,87.75,0.0,,,5500.0,,60.0,
2013-01-25,86.2,86.2,86.2,86.2,0.05,,,4722.0,,,
2013-01-24,86.15,86.15,86.15,86.15,0.1,,,4752.0,,35.0,
2013-01-23,86.05,86.05,86.05,86.05,-0.1,,,4747.0,,10.0,
2013-01-22,86.15,86.15,86.15,86.15,-0.05,,,4770.0,,20.0,
2013-01-21,86.2,86.2,86.2,86.2,-0.25,,,4770.0,,10.0,
2013-01-18,86.45,86.45,86.45,86.45,-0.1,,,4759.0,,30.0,
2013-01-17,86.55,86.55,86.55,86.55,0.5,,,4669.0,,115.0,
2013-01-16,86.05,86.05,86.05,86.05,0.0,,,4643.0,,15.0,
2013-01-15,86.05,86.05,86.05,86.05,-0.1,,,4643.0,,10.0,
2013-01-14,86.15,86.15,86.15,86.15,-0.3,,,4643.0,,20.0,
2013-01-11,86.45,86.45,86.45,86.45,-0.1,,,4666.0,,50.0,
2013-01-10,86.55,86.55,86.55,86.55,-0.15,,,4688.0,,,
2013-01-09,86.7,86.7,86.7,86.7,0.0,,,4696.0,,50.0,
2013-01-08,86.7,86.7,86.7,86.7,-0.65,,,4693.0,,30.0,
2013-01-07,87.35,87.35,87.35,87.35,-1.15,,,4673.0,,45.0,
2013-01-04,88.5,88.5,88.5,88.5,-0.1,,,4663.0,,25.0,
2013-01-03,88.6,88.6,88.6,88.6,-1.1,,,4642.0,,20.0,
2013-01-02,89.7,89.7,89.7,89.7,,,,4632.0,,5.0,
2012-12-31,89.95,89.95,89.95,89.95,-0.1,,,4632.0,,,
2012-12-28,90.05,90.05,90.05,90.05,-0.3,,,4676.0,,5.0,
2012-12-27,90.35,90.35,90.35,90.35,0.0,,,4676.0,,,
2012-12-26,90.35,90.35,90.35,90.35,,,,4676.0,,,
2012-12-24,90.35,90.35,90.35,90.35,0.15,,,4676.0,,,
2012-12-21,90.2,90.2,90.2,90.2,-0.25,,,4681.0,,5.0,
2012-12-20,90.45,90.45,90.45,90.45,-0.4,,,4681.0,,,
2012-12-19,90.85,90.85,90.85,90.85,0.2,,,4656.0,,25.0,
2012-12-18,90.65,90.65,90.65,90.65,0.4,,,4671.0,,20.0,
2012-12-17,90.25,90.25,90.25,90.25,0.4,,,4680.0,,40.0,
2012-12-14,89.85,89.85,89.85,89.85,1.0,,,4680.0,,,
2012-12-13,88.85,88.85,88.85,88.85,0.35,,,4676.0,,15.0,
2012-12-12,88.5,88.5,88.5,88.5,-0.9,,,4681.0,,130.0,
2012-12-11,89.4,89.4,89.4,89.4,-0.65,,,4661.0,,115.0,
2012-12-10,90.05,90.05,90.05,90.05,-0.4,,,4651.0,,45.0,
2012-12-07,90.45,90.45,90.45,90.45,-0.6,,,4476.0,,255.0,
2012-12-06,91.05,91.05,91.05,91.05,-0.95,,,4486.0,,40.0,
2012-12-05,92.0,92.0,92.0,92.0,-0.65,,,4441.0,,95.0,
2012-12-04,92.65,92.65,92.65,92.65,-0.45,,,4386.0,,65.0,
2012-12-03,93.1,93.1,93.1,93.1,0.1,,,4366.0,,45.0,
2012-11-30,89.5,89.5,89.5,89.5,0.0,,,4914.0,,,
2012-11-29,89.5,89.5,89.5,89.5,0.0,,,4914.0,,,
2012-11-28,89.5,89.5,89.5,89.5,0.0,,,4914.0,,,
2012-11-27,89.5,89.5,89.5,89.5,0.15,,,4914.0,,,
2012-11-26,89.35,89.35,89.35,89.35,0.0,,,4914.0,,,
2012-11-23,89.35,89.35,89.35,89.35,0.15,,,4914.0,,,
2012-11-22,89.2,89.2,89.2,89.2,0.3,,,4914.0,,5.0,
2012-11-21,88.9,88.9,88.9,88.9,-0.25,,,4914.0,,,
2012-11-20,89.15,89.15,89.15,89.15,-0.2,,,4914.0,,,
2012-11-19,89.35,89.35,89.35,89.35,-0.2,,,4914.0,,15.0,
2012-11-16,89.55,89.55,89.55,89.55,0.4,,,4904.0,,40.0,
2012-11-15,89.15,89.15,89.15,89.15,0.75,,,4904.0,,5.0,
2012-11-14,88.4,88.4,88.4,88.4,0.0,,,4904.0,,,
2012-11-13,88.4,88.4,88.4,88.4,-0.15,,,4929.0,,30.0,
2012-11-12,88.55,88.55,88.55,88.55,0.6,,,4949.0,,30.0,
2012-11-09,87.95,87.95,87.95,87.95,0.05,,,4949.0,,5.0,
2012-11-08,87.9,87.9,87.9,87.9,0.6,,,4954.0,,105.0,
2012-11-07,87.3,87.3,87.3,87.3,-0.55,,,5034.0,,130.0,
2012-11-06,87.85,87.85,87.85,87.85,1.0,,,5029.0,,55.0,
2012-11-05,86.85,86.85,86.85,86.85,0.75,,,5044.0,,25.0,
2012-11-02,86.1,86.1,86.1,86.1,0.25,,,4805.0,,640.0,
2012-11-01,85.85,85.85,85.85,85.85,0.35,,,4800.0,,40.0,
2012-10-31,85.5,85.5,85.5,85.5,0.1,,,4805.0,,15.0,
2012-10-30,85.4,85.4,85.4,85.4,0.6,,,4740.0,,100.0,
2012-10-29,84.8,84.8,84.8,84.8,-1.1,,,4760.0,,125.0,
2012-10-26,86.6,86.6,86.6,86.6,-0.05,,,4537.0,,,
2012-10-25,86.65,86.65,86.65,86.65,0.0,,,4537.0,,,
2012-10-24,86.65,86.65,86.65,86.65,-0.1,,,4537.0,,,
2012-10-23,86.75,86.75,86.75,86.75,-0.05,,,4532.0,,5.0,
2012-10-22,86.8,86.8,86.8,86.8,0.0,,,4537.0,,15.0,
2012-10-19,86.8,86.8,86.8,86.8,0.15,,,4537.0,,,
2012-10-18,86.65,86.65,86.65,86.65,-0.05,,,4542.0,,10.0,
2012-10-17,86.7,86.7,86.7,86.7,0.7,,,4547.0,,,
2012-10-16,86.0,86.0,86.0,86.0,0.65,,,4547.0,,,
2012-10-15,85.35,85.35,85.35,85.35,-0.95,,,4572.0,,35.0,
2012-10-12,86.3,86.3,86.3,86.3,-0.6,,,4602.0,,,
2012-10-11,86.9,86.9,86.9,86.9,-0.55,,,4764.0,,25.0,
2012-10-10,87.45,87.45,87.45,87.45,-0.6,,,4789.0,,25.0,
2012-10-09,88.05,88.05,88.05,88.05,-0.1,,,4769.0,,5.0,
2012-10-08,88.15,88.15,88.15,88.15,0.1,,,4751.0,,15.0,
2012-10-05,88.05,88.05,88.05,88.05,0.5,,,4741.0,,20.0,
2012-10-04,87.55,87.55,87.55,87.55,0.55,,,4711.0,,35.0,
2012-10-03,87.0,87.0,87.0,87.0,-0.2,,,4715.0,,45.0,
2012-10-02,87.2,87.2,87.2,87.2,0.15,,,4720.0,,45.0,
2012-10-01,87.05,87.05,87.05,87.05,-0.9,,,4720.0,,70.0,
2012-09-28,89.5,89.5,89.5,89.5,0.0,,,4237.0,,,
2012-09-27,89.5,89.5,89.5,89.5,0.0,,,4237.0,,,
2012-09-26,89.5,89.5,89.5,89.5,0.0,,,4237.0,,,
2012-09-25,89.5,89.5,89.5,89.5,0.0,,,4237.0,,,
2012-09-24,89.5,89.5,89.5,89.5,-0.2,,,4237.0,,,
2012-09-21,89.7,89.7,89.7,89.7,0.0,,,4237.0,,,
2012-09-20,89.7,89.7,89.7,89.7,-0.2,,,4237.0,,20.0,
2012-09-19,89.9,89.9,89.9,89.9,0.2,,,4237.0,,,
2012-09-18,89.7,89.7,89.7,89.7,-0.2,,,4237.0,,,
2012-09-17,89.9,89.9,89.9,89.9,-0.1,,,4237.0,,,
2012-09-14,90.0,90.0,90.0,90.0,0.35,,,4232.0,,5.0,
2012-09-13,89.65,89.65,89.65,89.65,-0.55,,,4232.0,,5.0,
2012-09-12,90.2,90.2,90.2,90.2,-0.6,,,4232.0,,5.0,
2012-09-11,90.8,90.8,90.8,90.8,-0.75,,,4242.0,,40.0,
2012-09-10,91.55,91.55,91.55,91.55,-0.7,,,4262.0,,5.0,
2012-09-07,92.25,92.25,92.25,92.25,-0.05,,,4262.0,,15.0,
2012-09-06,92.3,92.3,92.3,92.3,-0.05,,,4267.0,,15.0,
2012-09-05,92.35,92.35,92.35,92.35,-0.25,,,4247.0,,70.0,
2012-09-04,92.6,92.6,92.6,92.6,-0.45,,,4237.0,,25.0,
2012-09-03,93.05,93.05,93.05,93.05,1.2,,,4257.0,,35.0,
2012-08-31,93.9,93.9,93.9,93.9,0.0,,,3936.0,,,
2012-08-30,93.9,93.9,93.9,93.9,0.0,,,3936.0,,,
2012-08-29,93.9,93.9,93.9,93.9,0.0,,,3936.0,,,
2012-08-28,93.9,93.9,93.9,93.9,-0.1,,,3936.0,,,
2012-08-27,94.0,94.0,94.0,94.0,0.0,,,3936.0,,,
2012-08-24,94.0,94.0,94.0,94.0,0.1,,,3936.0,,,
2012-08-23,93.9,93.9,93.9,93.9,-0.25,,,3936.0,,,
2012-08-22,94.15,94.15,94.15,94.15,-0.2,,,3936.0,,,
2012-08-21,94.35,94.35,94.35,94.35,0.25,,,3936.0,,,
2012-08-20,94.1,94.1,94.1,94.1,-0.15,,,3936.0,,,
2012-08-17,94.25,94.25,94.25,94.25,-0.05,,,3936.0,,5.0,
2012-08-16,94.3,94.3,94.3,94.3,-0.15,,,3936.0,,,
2012-08-15,94.45,94.45,94.45,94.45,-1.15,,,3936.0,,,
2012-08-14,95.6,95.6,95.6,95.6,-0.3,,,3936.0,,,
2012-08-13,95.9,95.9,95.9,95.9,0.5,,,3936.0,,5.0,
2012-08-10,95.4,95.4,95.4,95.4,-0.25,,,3936.0,,,
2012-08-09,95.65,95.65,95.65,95.65,-0.15,,,3936.0,,5.0,
2012-08-08,95.8,95.8,95.8,95.8,0.45,,,3985.0,,140.0,
2012-08-07,95.35,95.35,95.35,95.35,0.35,,,3985.0,,,
2012-08-06,95.0,95.0,95.0,95.0,0.8,,,3985.0,,,
2012-08-03,94.2,94.2,94.2,94.2,0.65,,,3985.0,,85.0,
2012-08-02,93.55,93.55,93.55,93.55,-1.05,,,4025.0,,75.0,
2012-08-01,94.6,94.6,94.6,94.6,0.3,,,4060.0,,30.0,
2012-07-31,94.3,94.3,94.3,94.3,1.85,,,4055.0,,80.0,
2012-07-30,92.45,92.45,92.45,92.45,0.5,,,4055.0,,85.0,
2012-07-27,90.4,90.4,90.4,90.4,1.3,,,4218.0,,,
2012-07-26,89.1,89.1,89.1,89.1,0.1,,,4218.0,,,
2012-07-25,89.0,89.0,89.0,89.0,0.15,,,4218.0,,,
2012-07-24,88.85,88.85,88.85,88.85,1.2,,,4218.0,,,
2012-07-23,87.65,87.65,87.65,87.65,-1.2,,,4253.0,,,
2012-07-20,88.85,88.85,88.85,88.85,-0.2,,,4258.0,,5.0,
2012-07-19,89.05,89.05,89.05,89.05,-0.05,,,4263.0,,15.0,
2012-07-18,89.1,89.1,89.1,89.1,0.4,,,4243.0,,20.0,
2012-07-17,88.7,88.7,88.7,88.7,0.4,,,4238.0,,5.0,
2012-07-16,88.3,88.3,88.3,88.3,0.1,,,4243.0,,5.0,
2012-07-13,88.2,88.2,88.2,88.2,0.4,,,4243.0,,10.0,
2012-07-12,87.8,87.8,87.8,87.8,-0.65,,,4238.0,,5.0,
2012-07-11,88.45,88.45,88.45,88.45,-0.3,,,4228.0,,60.0,
2012-07-10,88.75,88.75,88.75,88.75,-0.55,,,4173.0,,65.0,
2012-07-09,89.3,89.3,89.3,89.3,-0.3,,,4113.0,,85.0,
