Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2019-03-11,,,,94.55,-1.0,,,2010.0,,,5.0
2019-03-08,97.0,97.0,95.6,95.55,-2.05,96.78,50.0,2038.0,,,50.0
2019-03-07,97.25,97.25,97.25,97.6,0.15,97.25,15.0,2123.0,,,70.0
2019-03-06,98.0,98.0,97.5,97.45,-0.6,97.54,12.0,2078.0,,,120.0
2019-03-05,97.95,97.95,97.7,98.05,-0.1,97.93,22.0,2098.0,,,50.0
2019-03-04,97.6,98.0,97.6,98.15,1.15,97.84,5.0,2130.0,,,50.0
2019-03-01,,,,97.0,0.95,,,2125.0,,,30.0
2019-02-28,,,,96.05,1.15,,,2160.0,,,85.0
2019-02-27,,,,94.9,0.1,,,2240.0,,,85.0
2019-02-26,,,,94.8,1.1,,2.0,2305.0,,,117.0
2019-02-25,93.5,93.5,93.5,93.7,0.1,93.5,1.0,2365.0,,,136.0
2019-02-22,,,,93.6,0.05,,,2365.0,,,
2019-02-21,,,,95.2,0.0,,,2172.0,,,
2019-02-20,,,,95.2,0.0,,,2172.0,,,
2019-02-19,,,,95.2,0.2,,,2182.0,,,10.0
2019-02-18,,,,95.0,0.15,,,2177.0,,,35.0
2019-02-15,,,,94.85,-0.1,,,2172.0,,,25.0
2019-02-14,,,,94.95,-0.75,,,2172.0,,,10.0
2019-02-13,,,,95.7,0.05,,,2172.0,,,
2019-02-12,95.5,95.5,95.5,95.65,-1.05,95.5,5.0,2177.0,,,
2019-02-11,,,,96.7,-0.5,,,2177.0,,,4.0
2019-02-08,,,,97.2,-0.6,,,2177.0,,,
2019-02-07,,,,97.8,-0.5,,,2132.0,,,80.0
2019-02-06,98.25,98.25,98.25,98.3,0.0,98.25,3.0,2160.0,,,111.0
2019-02-05,98.6,98.6,98.6,98.3,0.1,98.6,10.0,2147.0,,,40.0
2019-02-04,98.0,98.0,97.7,98.2,-0.15,97.87,3.0,2151.0,,,125.0
2019-02-01,98.5,98.5,98.5,98.35,-0.65,98.5,2.0,2151.0,,,20.0
2019-01-31,,,,99.0,-0.3,,,2133.0,,,102.0
2019-01-30,,,,99.3,0.1,,,2183.0,,,80.0
2019-01-29,99.0,99.1,98.7,99.2,-0.25,98.98,4.0,2213.0,,,60.0
2019-01-28,,,,99.45,0.0,,,2213.0,,,65.0
2019-01-25,99.1,99.5,99.1,99.45,0.3,99.36,22.0,2197.0,,,12.0
2019-01-24,,,,99.0,-0.2,,,2196.0,,,5.0
2019-01-23,,,,99.2,0.0,,,2196.0,,,
2019-01-22,,,,99.2,-0.15,,5.0,2196.0,,,
2019-01-21,,,,99.35,-0.4,,,2196.0,,,
2019-01-18,,,,99.75,-0.55,,,2201.0,,,10.0
2019-01-17,,,,100.3,0.6,,,2196.0,,,80.0
2019-01-16,,,,99.7,1.0,,,2190.0,,,12.0
2019-01-15,,,,98.7,1.35,,1.0,2232.0,,,88.0
2019-01-14,,,,97.35,-0.7,,3.0,2244.0,,,17.0
2019-01-11,,,,98.05,0.2,,1.0,2268.0,,,39.0
2019-01-10,,,,97.85,-0.25,,,2268.0,,,
2019-01-09,,,,98.1,0.3,,6.0,2272.0,,,36.0
2019-01-08,,,,97.8,-1.25,,8.0,2291.0,,,102.0
2019-01-07,,,,99.05,-0.45,,3.0,2212.0,,,162.0
2019-01-04,,,,99.5,-0.1,,,2222.0,,,77.0
2019-01-03,,,,99.6,-1.5,,2.0,2185.0,,,101.0
2019-01-02,,,,101.1,,,15.0,2127.0,,,57.0
2018-12-31,,,,102.05,-0.55,,1.0,2127.0,,,
2018-12-28,,,,102.6,0.05,,,2127.0,,,
2018-12-27,,,,101.55,0.55,,,2370.0,,,
2018-12-26,,,,101.0,,,,2370.0,,,
2018-12-24,,,,101.0,-0.7,,,2375.0,,,5.0
2018-12-21,,,,101.7,0.05,,,2375.0,,,
2018-12-20,,,,101.65,0.05,,,2375.0,,,
2018-12-19,,,,101.6,0.1,,,2375.0,,,
2018-12-18,,,,101.5,-0.35,,,2375.0,,,
2018-12-17,102.0,102.0,101.6,101.85,-0.45,101.78,8.0,2374.0,,,
2018-12-14,,,,102.3,0.15,,,2374.0,,,
2018-12-13,102.2,102.2,102.2,102.15,0.5,102.2,1.0,2373.0,,,
2018-12-12,,,,101.65,-0.5,,,2373.0,,,5.0
2018-12-11,,,,102.15,-0.5,,,2373.0,,,75.0
2018-12-10,,,,102.65,0.1,,,2373.0,,,
2018-12-07,,,,102.55,0.0,,,2373.0,,,
2018-12-06,,,,102.55,-0.1,,,2365.0,,,10.0
2018-12-05,,,,102.65,-0.2,,,2365.0,,,
2018-12-04,,,,102.85,0.4,,,2360.0,,,5.0
2018-12-03,,,,102.45,-0.45,,,2360.0,,,10.0
2018-11-30,102.25,102.25,102.25,102.9,1.65,102.25,2.0,2370.0,,,10.0
2018-11-29,,,,101.55,0.0,,,2201.0,,,3.0
2018-11-28,,,,101.55,0.0,,,2201.0,,,
2018-11-27,,,,101.55,0.15,,,2201.0,,,
2018-11-26,,,,101.4,-0.35,,,2201.0,,,
2018-11-23,,,,101.75,-0.65,,,2211.0,,,10.0
2018-11-22,,,,102.4,-0.05,,,2211.0,,,
2018-11-21,,,,102.45,0.15,,,2211.0,,,
2018-11-20,,,,102.3,-0.65,,,2211.0,,,
2018-11-19,,,,102.95,0.45,,,2211.0,,,
2018-11-16,,,,102.5,-1.65,,,2211.0,,,
2018-11-15,,,,104.15,0.8,,,2213.0,,,25.0
2018-11-14,,,,103.35,-2.15,,,2213.0,,,2.0
2018-11-13,,,,105.5,-0.35,,,2213.0,,,
2018-11-12,,,,105.85,-0.05,,,2213.0,,,
2018-11-09,105.5,105.5,105.5,105.9,0.55,105.5,1.0,2268.0,,,55.0
2018-11-08,105.25,105.75,105.25,105.35,-0.1,105.5,10.0,2283.0,,,10.0
2018-11-07,,,,105.45,1.95,,,2293.0,,,15.0
2018-11-06,,,,103.5,-0.4,,,2293.0,,,
2018-11-05,,,,103.9,0.5,,,2293.0,,,5.0
2018-11-02,103.75,103.75,103.75,103.4,0.55,103.75,5.0,2298.0,,,20.0
2018-11-01,104.0,104.0,103.5,102.85,-2.35,103.9,12.0,2277.0,,,25.0
2018-10-31,,,,105.2,-2.3,,,2343.0,,,110.0
2018-10-30,,,,107.5,-0.5,,,2353.0,,,180.0
2018-10-29,,,,108.0,0.0,,,2407.0,,,94.0
2018-10-26,108.3,108.3,108.3,108.0,-1.55,108.3,1.0,2399.0,,,160.0
2018-10-25,,,,109.75,0.0,,,2752.0,,,
2018-10-24,,,,109.75,0.25,,,2752.0,,,
2018-10-23,,,,109.5,-0.6,,,2752.0,,,
2018-10-22,,,,110.1,0.1,,,2752.0,,,
2018-10-19,110.0,110.0,110.0,110.0,0.25,110.0,4.0,2752.0,,,
2018-10-18,,,,109.75,0.6,,,2752.0,,,
2018-10-17,,,,109.15,0.05,,,2752.0,,,5.0
2018-10-16,,,,109.1,-0.15,,,2759.0,,,7.0
2018-10-15,,,,109.25,0.05,,,2759.0,,,
2018-10-12,,,,109.2,0.5,,,2764.0,,,15.0
2018-10-11,,,,108.7,-1.15,,18.0,2765.0,,,25.0
2018-10-10,,,,109.85,-1.1,,5.0,2765.0,,,10.0
2018-10-09,,,,110.95,-1.8,,,2758.0,,,26.0
2018-10-08,,,,112.75,-0.9,,,2758.0,,,
2018-10-05,,,,113.65,-0.1,,,2748.0,,,10.0
2018-10-04,,,,113.75,-0.15,,,2738.0,,,30.0
2018-10-03,,,,113.9,-0.15,,15.0,2764.0,,,75.0
2018-10-02,,,,114.05,-0.55,,13.0,2763.0,,,45.0
2018-10-01,114.0,114.0,114.0,114.6,0.45,114.0,13.0,2766.0,,,
2018-09-28,,,,114.15,-0.35,,6.0,2776.0,,,35.0
2018-09-27,,,,113.7,0.0,,,2371.0,,,5.0
2018-09-26,,,,113.7,0.0,,,2371.0,,,
2018-09-25,,,,113.7,-0.05,,,2371.0,,,
2018-09-24,,,,113.75,0.3,,,2371.0,,,
2018-09-21,,,,113.45,0.3,,,2371.0,,,
2018-09-20,,,,113.15,-1.35,,,2371.0,,,
2018-09-19,,,,114.5,0.35,,,2371.0,,,
2018-09-18,,,,114.15,-0.45,,,2371.0,,,
2018-09-17,,,,114.6,-0.8,,,2371.0,,,
2018-09-14,,,,115.4,0.1,,,2371.0,,,
2018-09-13,,,,115.3,0.25,,,2371.0,,,15.0
2018-09-12,,,,115.05,-0.6,,,2371.0,,,
2018-09-11,,,,115.65,0.35,,,2388.0,,,17.0
2018-09-10,115.0,115.25,115.0,115.3,0.75,115.07,7.0,2440.0,,,55.0
2018-09-07,114.75,114.75,114.75,114.55,-0.25,114.75,1.0,2440.0,,,5.0
2018-09-06,,,,114.8,0.0,,,2445.0,,,
2018-09-05,114.9,115.0,114.9,114.8,-0.55,114.93,3.0,2481.0,,,60.0
2018-09-04,,,,115.35,-0.9,,,2572.0,,,115.0
2018-09-03,,,,116.25,1.05,,,2567.0,,,30.0
2018-08-31,,,,115.2,-0.35,,,2567.0,,,26.0
2018-08-30,,,,117.5,-0.15,,,2823.0,,,
2018-08-29,,,,117.65,0.15,,,2833.0,,,15.0
2018-08-28,,,,117.5,-1.4,,,2833.0,,,
2018-08-27,,,,118.9,1.0,,,2833.0,,,
2018-08-24,,,,117.9,0.75,,,2833.0,,,
2018-08-23,,,,117.15,-0.35,,,2833.0,,,
2018-08-22,,,,117.5,-0.05,,,2830.0,,,3.0
2018-08-21,,,,117.55,-0.1,,,2830.0,,,
2018-08-20,,,,117.65,-0.35,,,2825.0,,,5.0
2018-08-17,,,,118.0,-0.1,,,2825.0,,,
2018-08-16,,,,118.1,-0.05,,,2840.0,,,30.0
2018-08-15,,,,118.15,-0.25,,,2840.0,,,
2018-08-14,118.4,118.4,118.4,118.4,0.9,118.4,15.0,2865.0,,,38.0
2018-08-13,,,,117.5,0.85,,,2865.0,,,
2018-08-10,,,,116.65,0.35,,,2865.0,,,
2018-08-09,,,,116.3,0.4,,,2865.0,,,100.0
2018-08-08,116.0,116.0,116.0,115.9,-0.1,116.0,3.0,2846.0,,,80.0
2018-08-07,,,,116.0,-0.8,,,2839.0,,,10.0
2018-08-06,116.5,116.5,116.5,116.8,-0.65,116.5,8.0,2849.0,,,20.0
2018-08-03,117.5,117.5,117.5,117.45,0.1,117.5,1.0,2885.0,,,
2018-08-02,117.35,117.35,117.35,117.35,-0.45,117.35,1.0,2890.0,,,20.0
2018-08-01,118.1,118.1,118.1,117.8,0.25,118.1,3.0,2886.0,,,30.0
2018-07-31,116.0,116.0,116.0,117.55,2.0,116.0,5.0,2896.0,,,30.0
2018-07-30,115.2,115.2,115.2,115.55,0.35,115.2,1.0,2907.0,,,145.0
2018-07-27,,,,115.2,-0.3,,,2902.0,,,20.0
2018-07-26,,,,119.9,0.0,,,2630.0,,,
2018-07-25,,,,119.9,0.6,,,2630.0,,,5.0
2018-07-24,,,,119.3,0.65,,,2630.0,,,5.0
2018-07-23,,,,118.65,0.95,,,2630.0,,,5.0
2018-07-20,,,,117.7,-1.6,,,2630.0,,,
2018-07-19,,,,119.3,-0.3,,2.0,2628.0,,,
2018-07-18,,,,119.6,0.9,,,2628.0,,,
2018-07-17,,,,118.7,0.45,,,2653.0,,,55.0
2018-07-16,,,,118.25,0.55,,,2650.0,,,15.0
2018-07-13,,,,117.7,-0.35,,,2645.0,,,20.0
2018-07-12,,,,118.05,0.15,,,2644.0,,,28.0
2018-07-11,,,,117.9,0.45,,2.0,2641.0,,,40.0
2018-07-10,,,,117.45,1.35,,,2636.0,,,15.0
2018-07-09,,,,116.1,0.0,,,2646.0,,,10.0
2018-07-06,,,,116.1,-0.5,,,2646.0,,,5.0
2018-07-05,116.2,116.2,116.2,116.6,0.1,116.2,18.0,2653.0,,,145.0
2018-07-04,,,,116.5,1.15,,1.0,2657.0,,,148.0
2018-07-03,116.0,116.0,116.0,115.35,0.35,116.0,14.0,2669.0,,,95.0
2018-07-02,115.7,115.7,115.7,115.0,1.1,115.7,12.0,2648.0,,,28.0
2018-06-29,,,,113.9,1.0,,,2619.0,,,132.0
2018-06-28,,,,114.4,0.0,,,2502.0,,,
2018-06-27,114.4,114.4,114.4,114.4,-0.35,114.4,3.0,2505.0,,,
2018-06-26,,,,114.75,0.25,,,2505.0,,,
2018-06-25,,,,114.5,0.45,,,2505.0,,,
2018-06-22,,,,114.05,0.05,,,2505.0,,,
2018-06-21,,,,114.0,-0.45,,,2515.0,,,10.0
2018-06-20,,,,114.45,-0.9,,,2515.0,,,
2018-06-19,,,,115.35,-0.55,,,2515.0,,,
2018-06-18,,,,115.9,0.9,,,2515.0,,,
2018-06-15,,,,115.0,-0.5,,,2515.0,,,
2018-06-14,116.0,116.0,116.0,115.5,-0.5,116.0,2.0,2514.0,,,
2018-06-13,,,,116.0,0.45,,,2514.0,,,10.0
2018-06-12,,,,115.55,1.2,,,2509.0,,,10.0
2018-06-11,,,,114.35,0.5,,,2509.0,,,135.0
2018-06-08,,,,113.85,-0.25,,,2509.0,,,10.0
2018-06-07,,,,114.1,1.3,,,2501.0,,,30.0
2018-06-06,,,,112.8,-0.2,,,2496.0,,,5.0
2018-06-05,112.5,113.0,112.5,113.0,-0.3,112.75,9.0,2494.0,,,20.0
2018-06-04,112.85,114.0,112.85,113.3,2.25,113.71,8.0,2530.0,,,110.0
2018-06-01,112.0,112.5,112.0,111.05,0.9,112.17,6.0,2528.0,,,5.0
2018-05-31,109.0,110.5,109.0,110.15,1.5,110.22,51.0,2585.0,,,15.0
2018-05-30,106.65,108.75,106.65,108.65,1.8,108.01,5.0,2593.0,,,40.0
2018-05-29,106.75,107.0,106.75,106.85,-0.5,106.79,7.0,2582.0,,,10.0
2018-05-28,,,,107.35,0.75,,,2582.0,,,
2018-05-25,106.75,106.75,106.75,106.6,0.0,106.75,1.0,2582.0,,,
2018-05-24,,,,104.7,-0.05,,,2597.0,,,10.0
2018-05-23,,,,104.75,-0.45,,,2597.0,,,60.0
2018-05-22,,,,105.2,0.6,,,2597.0,,,
2018-05-21,,,,104.6,0.25,,,2597.0,,,
2018-05-18,,,,104.35,0.2,,,2597.0,,,
2018-05-17,,,,104.15,-0.45,,,2597.0,,,
2018-05-16,,,,104.6,0.35,,,2597.0,,,
2018-05-15,,,,104.25,1.75,,,2587.0,,,10.0
2018-05-14,,,,102.5,0.75,,,2587.0,,,
2018-05-11,101.75,101.75,101.75,101.75,0.25,101.75,5.0,2584.0,,,
2018-05-10,,,,101.5,0.8,,4.0,2558.0,,,30.0
2018-05-09,,,,100.7,-0.3,,,2511.0,,,55.0
2018-05-08,,,,101.0,0.45,,,2486.0,,,25.0
2018-05-07,,,,100.55,0.0,,,2486.0,,,
2018-05-04,,,,100.55,0.45,,,2486.0,,,
2018-05-03,,,,100.1,-0.9,,,2496.0,,,30.0
2018-05-02,,,,101.0,-1.05,,,2630.0,,,175.0
2018-05-01,101.45,101.45,101.3,102.05,2.65,101.38,3.0,2660.0,,,60.0
2018-04-30,,,,99.4,2.15,,,2720.0,,,65.0
2018-04-27,,,,97.25,1.95,,10.0,2815.0,,,130.0
2018-04-26,,,,93.5,0.05,,,2574.0,,,
2018-04-25,,,,93.45,0.2,,,2574.0,,,5.0
2018-04-24,,,,93.25,-0.1,,,2574.0,,,
2018-04-23,93.3,93.3,93.3,93.35,-0.1,93.3,1.0,2563.0,,,20.0
2018-04-20,,,,93.45,-0.3,,,2563.0,,,20.0
2018-04-19,,,,93.75,1.1,,,2563.0,,,40.0
2018-04-18,,,,92.65,0.6,,1.0,2563.0,,,90.0
2018-04-17,92.7,92.7,92.7,92.05,-0.95,92.7,12.0,2534.0,,,88.0
2018-04-16,,,,93.0,-0.4,,5.0,2539.0,,,20.0
2018-04-13,,,,93.4,-0.25,,7.0,2519.0,,,162.0
2018-04-12,,,,93.65,0.0,,1.0,2506.0,,,28.0
2018-04-11,,,,93.65,0.15,,1.0,2498.0,,,60.0
2018-04-10,,,,93.5,-0.7,,38.0,2495.0,,,15.0
2018-04-09,,,,94.2,0.3,,20.0,2472.0,,,35.0
2018-04-06,,,,93.9,-0.25,,5.0,2440.0,,,45.0
2018-04-05,,,,94.15,0.6,,43.0,2383.0,,,110.0
2018-04-04,,,,93.55,1.55,,32.0,2425.0,,,215.0
2018-04-03,93.4,93.4,93.25,92.0,-0.25,93.37,54.0,2401.0,,,55.0
2018-04-02,,,,92.25,,,,2401.0,,,
2018-03-29,,,,92.25,0.55,,56.0,2394.0,,,40.0
2018-03-28,,,,96.65,-0.25,,,2520.0,,,
2018-03-27,,,,96.9,0.3,,,2520.0,,,
2018-03-26,,,,96.6,-0.15,,,2520.0,,,
2018-03-23,,,,96.75,0.05,,,2540.0,,,25.0
2018-03-22,96.9,96.9,96.9,96.7,-0.45,96.9,5.0,2535.0,,,
2018-03-21,,,,97.15,-0.2,,,2532.0,,,10.0
2018-03-20,,,,97.35,0.6,,,2537.0,,,30.0
2018-03-19,,,,96.75,-0.4,,,2537.0,,,
2018-03-16,,,,97.15,-0.7,,,2542.0,,,15.0
2018-03-15,,,,97.85,0.15,,,2591.0,,,65.0
2018-03-14,97.0,97.0,97.0,97.7,-0.3,97.0,1.0,2597.0,,,5.0
2018-03-13,98.0,98.05,97.9,98.0,0.0,98.0,21.0,2626.0,,,30.0
2018-03-12,99.0,99.0,98.25,98.0,-1.4,98.63,2.0,2637.0,,,20.0
2018-03-09,,,,99.4,-0.55,,,2627.0,,,10.0
2018-03-08,100.0,100.0,100.0,99.95,0.2,100.0,1.0,2627.0,,,20.0
2018-03-07,101.0,101.0,100.0,99.75,-1.75,100.5,2.0,2632.0,,,15.0
2018-03-06,,,,101.5,-0.5,,,2641.0,,,25.0
2018-03-05,,,,102.0,-0.9,,,2646.0,,,15.0
2018-03-02,103.0,103.0,103.0,102.9,0.0,103.0,5.0,2626.0,,,20.0
2018-03-01,,,,102.9,-1.35,,,2626.0,,,10.0
2018-02-28,103.9,104.0,103.75,104.25,-0.05,103.92,7.0,2631.0,,,20.0
2018-02-27,103.5,104.0,103.5,104.3,-0.3,103.92,6.0,2638.0,,,25.0
2018-02-26,107.15,107.15,105.0,104.6,-3.55,106.43,11.0,2652.0,,,35.0
2018-02-23,107.8,108.0,107.8,108.15,0.6,107.98,28.0,2664.0,,,20.0
2018-02-22,,,,105.65,0.1,,,2221.0,,,
2018-02-21,,,,105.55,0.3,,,2211.0,,,10.0
2018-02-20,,,,105.25,-0.05,,,2211.0,,,
2018-02-19,,,,105.3,0.6,,,2211.0,,,5.0
2018-02-16,,,,104.7,0.55,,,2211.0,,,
2018-02-15,,,,104.15,-0.25,,,2211.0,,,
2018-02-14,,,,104.4,1.75,,,2211.0,,,25.0
2018-02-13,,,,102.65,1.0,,,2261.0,,,100.0
2018-02-12,,,,101.65,0.5,,,2266.0,,,5.0
2018-02-09,,,,101.15,0.25,,,2266.0,,,15.0
2018-02-08,,,,100.9,-1.85,,,2311.0,,,70.0
2018-02-07,,,,102.75,-1.25,,,2346.0,,,100.0
2018-02-06,104.4,104.4,104.4,104.0,-0.55,104.4,1.0,2342.0,,,20.0
2018-02-05,,,,104.55,-0.2,,,2342.0,,,
2018-02-02,,,,104.75,0.35,,,2332.0,,,10.0
2018-02-01,,,,104.4,0.05,,,2327.0,,,25.0
2018-01-31,,,,104.35,-2.8,,,2392.0,,,65.0
2018-01-30,108.5,108.5,107.75,107.15,-1.85,108.1,17.0,2381.0,,,5.0
2018-01-29,109.0,109.65,109.0,109.0,0.75,109.55,45.0,2337.0,,,
2018-01-26,107.75,108.8,107.75,108.25,0.6,108.28,25.0,2320.0,,,35.0
2018-01-25,,,,106.5,-0.45,,9.0,2121.0,,,
2018-01-24,,,,106.95,0.45,,8.0,2128.0,,,
2018-01-23,,,,106.5,0.0,,9.0,2128.0,,,1.0
2018-01-22,106.5,106.5,106.5,106.5,-0.25,106.5,17.0,2130.0,,,10.0
2018-01-19,,,,106.75,0.0,,18.0,2135.0,,,10.0
2018-01-18,,,,106.75,0.2,,1.0,2126.0,,,10.0
2018-01-17,,,,106.55,0.1,,9.0,2128.0,,,
2018-01-16,107.0,107.05,106.55,106.45,0.05,106.73,29.0,2146.0,,,48.0
2018-01-15,,,,106.4,0.55,,9.0,2153.0,,,10.0
2018-01-12,,,,105.85,-0.25,,1.0,2153.0,,,
2018-01-11,,,,106.1,-0.45,,5.0,2157.0,,,25.0
2018-01-10,,,,106.55,-0.45,,11.0,2163.0,,,5.0
2018-01-09,,,,107.0,0.25,,18.0,2190.0,,,21.0
2018-01-08,105.9,107.0,105.9,106.75,1.45,106.31,18.0,2193.0,,,60.0
2018-01-05,105.25,105.5,105.0,105.3,0.35,105.33,56.0,2221.0,,,97.0
2018-01-04,105.0,105.0,105.0,104.95,1.15,105.0,34.0,2224.0,,,20.0
2018-01-03,,,,103.8,1.15,,,2224.0,,,
2018-01-02,,,,102.65,,,1.0,2216.0,,,13.0
2017-12-29,,,,101.65,1.15,,3.0,2213.0,,,10.0
2017-12-28,,,,101.2,1.0,,,2417.0,,,
2017-12-27,,,,100.2,0.0,,,2422.0,,,
2017-12-26,,,,100.2,,,,2422.0,,,
2017-12-22,,,,100.2,0.0,,,2422.0,,,
2017-12-21,,,,100.2,-0.05,,,2422.0,,,
2017-12-20,,,,100.25,-0.05,,,2422.0,,,
2017-12-19,,,,100.3,0.15,,,2422.0,,,
2017-12-18,,,,100.15,0.15,,,2422.0,,,
2017-12-15,,,,100.0,0.3,,,2422.0,,,
2017-12-14,,,,99.7,0.05,,,2432.0,,,
2017-12-13,,,,99.65,1.0,,,2432.0,,,
2017-12-12,,,,98.65,0.6,,,2437.0,,,15.0
2017-12-11,,,,98.05,0.5,,,2447.0,,,10.0
2017-12-08,,,,97.55,0.3,,,2447.0,,,
2017-12-07,,,,97.25,0.15,,,2447.0,,,
2017-12-06,,,,97.1,0.55,,,2447.0,,,
2017-12-05,,,,96.55,-0.75,,,2447.0,,,
2017-12-04,97.7,97.7,97.7,97.3,0.35,97.7,3.0,2460.0,,,10.0
2017-12-01,,,,96.95,0.15,,,2455.0,,,5.0
2017-11-30,,,,96.8,0.0,,,2455.0,,,5.0
2017-11-29,97.0,97.0,97.0,96.8,0.4,97.0,10.0,2465.0,,,
2017-11-28,96.0,97.0,96.0,96.4,1.35,96.5,20.0,2460.0,,,20.0
2017-11-27,,,,95.05,1.3,,,2465.0,,,5.0
2017-11-24,93.0,94.0,93.0,93.75,0.95,93.5,10.0,2470.0,,,
2017-11-23,,,,96.1,-0.1,,,2557.0,,,
2017-11-22,,,,96.2,0.3,,,2557.0,,,
2017-11-21,,,,95.9,-0.35,,,2557.0,,,
2017-11-20,,,,96.25,-0.3,,,2557.0,,,
2017-11-17,,,,96.55,-0.2,,,2547.0,,,10.0
2017-11-16,,,,96.75,-0.8,,,2547.0,,,
2017-11-15,,,,97.55,-0.05,,,2547.0,,,
2017-11-14,,,,97.6,-0.2,,,2547.0,,,
2017-11-13,,,,97.8,0.15,,,2547.0,,,
2017-11-10,,,,97.65,-0.05,,,2547.0,,,
2017-11-09,,,,97.7,-0.3,,,2547.0,,,5.0
2017-11-08,,,,98.0,-0.5,,,2547.0,,,
2017-11-07,,,,98.5,-0.25,,,2547.0,,,
2017-11-06,,,,98.75,-0.25,,,2547.0,,,
2017-11-03,,,,99.0,-1.2,,,2560.0,,,13.0
2017-11-02,,,,100.2,0.2,,,2570.0,,,10.0
2017-11-01,,,,100.0,0.1,,,2570.0,,,
2017-10-31,,,,99.9,0.5,,5.0,2535.0,,,86.0
2017-10-30,98.75,99.5,98.75,99.4,0.8,99.09,25.0,2505.0,,,55.0
2017-10-27,,,,98.6,0.5,,,2505.0,,,
2017-10-26,,,,97.1,-0.05,,,2496.0,,,
2017-10-25,,,,97.15,-0.05,,,2496.0,,,
2017-10-24,,,,97.2,0.65,,,2496.0,,,
2017-10-23,96.5,96.5,96.5,96.55,-0.6,96.5,1.0,2496.0,,,
2017-10-20,,,,97.15,0.4,,,2496.0,,,
2017-10-19,,,,96.75,-0.35,,,2496.0,,,
2017-10-18,,,,97.1,0.95,,,2504.0,,,18.0
2017-10-17,,,,96.15,0.0,,,2504.0,,,
2017-10-16,,,,96.15,0.4,,,2504.0,,,
2017-10-13,,,,95.75,0.6,,,2514.0,,,15.0
2017-10-12,,,,95.15,-0.9,,,2514.0,,,
2017-10-11,,,,96.05,0.7,,,2514.0,,,10.0
2017-10-10,,,,95.35,-1.3,,10.0,2504.0,,,15.0
2017-10-09,,,,96.65,-0.7,,5.0,2509.0,,5.0,5.0
2017-10-06,,,,97.35,-1.3,,15.0,2509.0,,,25.0
2017-10-05,,,,98.65,-0.35,,30.0,2519.0,,,30.0
2017-10-04,97.0,98.4,97.0,99.0,2.0,97.55,12.0,2481.0,,,95.0
2017-10-03,,,,97.0,1.1,,5.0,2486.0,,,25.0
2017-10-02,,,,95.9,1.0,,,2476.0,,,10.0
2017-09-29,96.0,96.0,96.0,94.9,-0.4,96.0,5.0,2461.0,,,70.0
2017-09-28,,,,97.1,-0.15,,,2177.0,,,
2017-09-27,,,,97.25,0.25,,,2177.0,,,
2017-09-26,,,,97.0,0.05,,,2177.0,,,
2017-09-25,,,,96.95,-0.25,,,2177.0,,,
2017-09-22,,,,97.2,-0.1,,,2152.0,,,25.0
2017-09-21,,,,97.3,-0.65,,,2147.0,,,
2017-09-20,,,,97.95,-0.25,,,2147.0,,,35.0
2017-09-19,,,,98.2,-0.05,,,2147.0,,,5.0
2017-09-18,,,,98.25,-0.95,,,2147.0,,,
2017-09-15,,,,99.2,-0.8,,,2147.0,,,
2017-09-14,,,,100.0,-0.3,,,2147.0,,,
2017-09-13,101.0,101.0,101.0,100.3,0.55,101.0,1.0,2147.0,,,10.0
2017-09-12,,,,99.75,0.2,,,2142.0,,,20.0
2017-09-11,,,,99.55,1.1,,,2167.0,,,30.0
2017-09-08,,,,98.45,0.8,,,2167.0,,,
2017-09-07,98.0,98.0,98.0,97.65,-0.25,98.0,25.0,2172.0,,,
2017-09-06,,,,97.9,0.1,,,2187.0,,,15.0
2017-09-05,,,,97.8,0.9,,,2192.0,,,30.0
2017-09-04,96.5,97.0,96.5,96.9,1.1,96.83,15.0,2207.0,,,
2017-09-01,,,,95.8,0.5,,,2207.0,,,
2017-08-31,,,,95.3,-2.1,,,2192.0,,,70.0
2017-08-30,,,,97.4,0.35,,,2177.0,,,
2017-08-29,,,,97.05,-0.7,,,2197.0,,,95.0
2017-08-28,,,,97.75,0.25,,,2197.0,,,
2017-08-25,,,,97.5,-0.5,,,2167.0,,,90.0
2017-08-24,,,,98.4,0.05,,,2186.0,,,
2017-08-23,,,,98.35,-0.05,,,2186.0,,,
2017-08-22,,,,98.4,0.05,,,2186.0,,,
2017-08-21,,,,98.35,0.05,,,2186.0,,,
2017-08-18,,,,98.3,0.25,,,2186.0,,,
2017-08-17,,,,98.05,0.6,,,2186.0,,,
2017-08-16,,,,97.45,2.5,,,2181.0,,,5.0
2017-08-15,,,,94.95,-0.5,,,2176.0,,,5.0
2017-08-14,,,,95.45,-0.35,,,2176.0,,,
2017-08-11,,,,95.8,-0.05,,,2176.0,,,
2017-08-10,,,,95.85,0.65,,,2180.0,,,25.0
2017-08-09,,,,95.2,1.15,,,2180.0,,,5.0
2017-08-08,,,,94.05,-0.95,,,2180.0,,,
2017-08-07,,,,95.0,-0.35,,,2180.0,,,
2017-08-04,,,,95.35,0.8,,,2180.0,,,
2017-08-03,,,,94.55,-0.5,,,2190.0,,,30.0
2017-08-02,,,,95.05,0.35,,,2190.0,,,
2017-08-01,,,,94.7,1.5,,,2185.0,,,22.0
2017-07-31,91.75,94.0,91.75,93.2,7.2,93.15,33.0,2162.0,,,70.0
